Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,77,3,T:System.Windows.Forms.AnchorStyles,,,,,this.closeButton.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,77,3,F:System.Windows.Forms.AnchorStyles.Right,,,,,this.closeButton.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,77,3,T:System.Windows.Forms.AnchorStyles,,,,,this.closeButton.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,77,3,T:System.Windows.Forms.AnchorStyles,,,,,this.closeButton.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,77,3,F:System.Windows.Forms.AnchorStyles.Bottom,,,,,this.closeButton.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,77,3,T:System.Windows.Forms.Button,,,,,this.closeButton.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,77,3,T:System.Windows.Forms.AnchorStyles,,,,,this.closeButton.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,77,3,P:System.Windows.Forms.Control.Anchor,,,,,this.closeButton.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,73,3,T:System.Windows.Forms.Panel,,,,,this.listPanel.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,73,3,P:System.Windows.Forms.Control.TabIndex,,,,,this.listPanel.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,72,3,T:System.Windows.Forms.Panel,,,,,"this.listPanel.Size = new System.Drawing.Size(568, 80);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,72,3,P:System.Windows.Forms.Control.Size,,,,,"this.listPanel.Size = new System.Drawing.Size(568, 80);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,71,3,T:System.Windows.Forms.Panel,,,,,"this.listPanel.Name = ""_listPanel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,71,3,P:System.Windows.Forms.Control.Name,,,,,"this.listPanel.Name = ""_listPanel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,70,3,T:System.Windows.Forms.Panel,,,,,"this.listPanel.Location = new System.Drawing.Point(0, 303);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,70,3,P:System.Windows.Forms.Control.Location,,,,,"this.listPanel.Location = new System.Drawing.Point(0, 303);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,69,3,T:System.Windows.Forms.DockStyle,,,,,this.listPanel.Dock = System.Windows.Forms.DockStyle.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,69,3,T:System.Windows.Forms.DockStyle,,,,,this.listPanel.Dock = System.Windows.Forms.DockStyle.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,69,3,F:System.Windows.Forms.DockStyle.Bottom,,,,,this.listPanel.Dock = System.Windows.Forms.DockStyle.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,69,3,T:System.Windows.Forms.Panel,,,,,this.listPanel.Dock = System.Windows.Forms.DockStyle.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,69,3,T:System.Windows.Forms.DockStyle,,,,,this.listPanel.Dock = System.Windows.Forms.DockStyle.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,69,3,P:System.Windows.Forms.Control.Dock,,,,,this.listPanel.Dock = System.Windows.Forms.DockStyle.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,68,3,T:System.Windows.Forms.Panel,,,,,this.listPanel.Controls.Add(this.findingListView);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,68,3,T:System.Windows.Forms.Control.ControlCollection,,,,,this.listPanel.Controls.Add(this.findingListView);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,68,3,P:System.Windows.Forms.Control.Controls,,,,,this.listPanel.Controls.Add(this.findingListView);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,68,3,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.listPanel.Controls.Add(this.findingListView);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,67,3,T:System.Windows.Forms.Button,,,,,this.listPanel.Controls.Add(this.loadButton);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,67,3,T:System.Windows.Forms.Panel,,,,,this.listPanel.Controls.Add(this.loadButton);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,67,3,T:System.Windows.Forms.Control.ControlCollection,,,,,this.listPanel.Controls.Add(this.loadButton);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,67,3,P:System.Windows.Forms.Control.Controls,,,,,this.listPanel.Controls.Add(this.loadButton);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,67,3,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.listPanel.Controls.Add(this.loadButton);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,66,3,T:System.Windows.Forms.Button,,,,,this.listPanel.Controls.Add(this.exportButton);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,66,3,T:System.Windows.Forms.Panel,,,,,this.listPanel.Controls.Add(this.exportButton);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,66,3,T:System.Windows.Forms.Control.ControlCollection,,,,,this.listPanel.Controls.Add(this.exportButton);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,66,3,P:System.Windows.Forms.Control.Controls,,,,,this.listPanel.Controls.Add(this.exportButton);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,66,3,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.listPanel.Controls.Add(this.exportButton);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,65,3,T:System.Windows.Forms.Button,,,,,this.listPanel.Controls.Add(this.closeButton);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,65,3,T:System.Windows.Forms.Panel,,,,,this.listPanel.Controls.Add(this.closeButton);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,65,3,T:System.Windows.Forms.Control.ControlCollection,,,,,this.listPanel.Controls.Add(this.closeButton);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,65,3,P:System.Windows.Forms.Control.Controls,,,,,this.listPanel.Controls.Add(this.closeButton);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,65,3,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.listPanel.Controls.Add(this.closeButton);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,61,3,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"this.toolStripStatusLabel.Size = new System.Drawing.Size(0, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,61,3,P:System.Windows.Forms.ToolStripItem.Size,,,,,"this.toolStripStatusLabel.Size = new System.Drawing.Size(0, 17);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,60,3,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"this.toolStripStatusLabel.Name = ""_toolStripStatusLabel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,60,3,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.toolStripStatusLabel.Name = ""_toolStripStatusLabel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,56,3,T:System.Windows.Forms.StatusStrip,,,,,this.statusStrip.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,56,3,P:System.Windows.Forms.Control.TabIndex,,,,,this.statusStrip.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,55,3,T:System.Windows.Forms.StatusStrip,,,,,"this.statusStrip.Size = new System.Drawing.Size(568, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,55,3,P:System.Windows.Forms.Control.Size,,,,,"this.statusStrip.Size = new System.Drawing.Size(568, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,54,3,T:System.Windows.Forms.StatusStrip,,,,,"this.statusStrip.Name = ""_statusStrip"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,54,3,P:System.Windows.Forms.Control.Name,,,,,"this.statusStrip.Name = ""_statusStrip"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,53,3,T:System.Windows.Forms.StatusStrip,,,,,"this.statusStrip.Location = new System.Drawing.Point(0, 383);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,53,3,P:System.Windows.Forms.Control.Location,,,,,"this.statusStrip.Location = new System.Drawing.Point(0, 383);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,52,3,T:System.Windows.Forms.ToolStripStatusLabel,,,,,this.statusStrip.Items.AddRange([this.toolStripStatusLabel]);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,52,3,T:System.Windows.Forms.StatusStrip,,,,,this.statusStrip.Items.AddRange([this.toolStripStatusLabel]);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,52,3,T:System.Windows.Forms.ToolStripItemCollection,,,,,this.statusStrip.Items.AddRange([this.toolStripStatusLabel]);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,52,3,P:System.Windows.Forms.ToolStrip.Items,,,,,this.statusStrip.Items.AddRange([this.toolStripStatusLabel]);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,52,3,M:System.Windows.Forms.ToolStripItemCollection.AddRange(System.Windows.Forms.ToolStripItem[]),,,,,this.statusStrip.Items.AddRange([this.toolStripStatusLabel]);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,48,3,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,47,3,T:System.Windows.Forms.Panel,,,,,this.listPanel.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,47,3,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.listPanel.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,46,3,T:System.Windows.Forms.StatusStrip,,,,,this.statusStrip.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,46,3,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.statusStrip.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,44,3,T:System.Windows.Forms.SaveFileDialog,,,,,this.saveExportFileDialog = new System.Windows.Forms.SaveFileDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,44,3,M:System.Windows.Forms.SaveFileDialog.#ctor,,,,,this.saveExportFileDialog = new System.Windows.Forms.SaveFileDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,44,3,T:System.Windows.Forms.SaveFileDialog,,,,,this.saveExportFileDialog = new System.Windows.Forms.SaveFileDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,43,3,T:System.Windows.Forms.Splitter,,,,,this.splitter = new System.Windows.Forms.Splitter();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,43,3,M:System.Windows.Forms.Splitter.#ctor,,,,,this.splitter = new System.Windows.Forms.Splitter();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,43,3,T:System.Windows.Forms.Splitter,,,,,this.splitter = new System.Windows.Forms.Splitter();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,41,3,T:System.Windows.Forms.Button,,,,,this.loadButton = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,41,3,M:System.Windows.Forms.Button.#ctor,,,,,this.loadButton = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,41,3,T:System.Windows.Forms.Button,,,,,this.loadButton = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,40,3,T:System.Windows.Forms.Button,,,,,this.exportButton = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,40,3,M:System.Windows.Forms.Button.#ctor,,,,,this.exportButton = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,40,3,T:System.Windows.Forms.Button,,,,,this.exportButton = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,39,3,T:System.Windows.Forms.Button,,,,,this.closeButton = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,39,3,M:System.Windows.Forms.Button.#ctor,,,,,this.closeButton = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,39,3,T:System.Windows.Forms.Button,,,,,this.closeButton = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,38,3,T:System.Windows.Forms.Panel,,,,,this.listPanel = new System.Windows.Forms.Panel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,38,3,M:System.Windows.Forms.Panel.#ctor,,,,,this.listPanel = new System.Windows.Forms.Panel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,38,3,T:System.Windows.Forms.Panel,,,,,this.listPanel = new System.Windows.Forms.Panel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,37,3,T:System.Windows.Forms.ToolStripStatusLabel,,,,,this.toolStripStatusLabel = new System.Windows.Forms.ToolStripStatusLabel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,37,3,M:System.Windows.Forms.ToolStripStatusLabel.#ctor,,,,,this.toolStripStatusLabel = new System.Windows.Forms.ToolStripStatusLabel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,37,3,T:System.Windows.Forms.ToolStripStatusLabel,,,,,this.toolStripStatusLabel = new System.Windows.Forms.ToolStripStatusLabel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,36,3,T:System.Windows.Forms.StatusStrip,,,,,this.statusStrip = new System.Windows.Forms.StatusStrip();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,36,3,M:System.Windows.Forms.StatusStrip.#ctor,,,,,this.statusStrip = new System.Windows.Forms.StatusStrip();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,36,3,T:System.Windows.Forms.StatusStrip,,,,,this.statusStrip = new System.Windows.Forms.StatusStrip();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,24,2,M:System.Windows.Forms.Form.#ctor,,,,,public SourceAndFindingsForm()  		{  			InitializeComponent();  			this.findingListView.SelectionChanged += FindingListView_SelectionChanged;  		}
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,21,31,T:System.Windows.Forms.ToolStripStatusLabel,,,,,toolStripStatusLabel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,20,25,T:System.Windows.Forms.SaveFileDialog,,,,,saveExportFileDialog
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,19,17,T:System.Windows.Forms.Button,,,,,exportButton
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,18,22,T:System.Windows.Forms.StatusStrip,,,,,statusStrip
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,17,19,T:System.Windows.Forms.Splitter,,,,,splitter
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,15,17,T:System.Windows.Forms.Button,,,,,loadButton
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,14,16,T:System.Windows.Forms.Panel,,,,,listPanel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,12,17,T:System.Windows.Forms.Button,,,,,closeButton
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,24,2,M:System.Windows.Forms.Form.#ctor,,,,,public SourceAndFindingsForm()  		{  			InitializeComponent();  			this.findingListView.SelectionChanged += FindingListView_SelectionChanged;  		}
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\SourceAndFindingsForm.cs,10,38,T:System.Windows.Forms.Form,,,,,Form
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\FieldKeyEventArgs.cs,9,2,T:System.Windows.Forms.Keys,,,,,"public FieldKeyEventArgs(Keys keyData, FieldTypes field) : this(keyData, field, null) { }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\FieldKeyEventArgs.cs,5,1,T:System.Windows.Forms.Keys,,,,,"public FieldKeyEventArgs : IndexKeyEventArgs(keyData, index)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\FieldKeyEventArgs.cs,9,2,T:System.Windows.Forms.Keys,,,,,"public FieldKeyEventArgs(Keys keyData, FieldTypes field) : this(keyData, field, null) { }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\MixEmul\MixEmul.csproj,File,src\MixEmul\Components\FieldKeyEventArgs.cs,5,1,T:System.Windows.Forms.Keys,,,,,"public FieldKeyEventArgs : IndexKeyEventArgs(keyData, index)"
